id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,clean_desc,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1338486712964616202,CityNews Montreal,Montreal,The very latest from CityNews Montreal & https://t.co/jI2Xra5OKR Join the conversation! Nightly 6pm & 11pm on Citytv,2013-02-11 20:58:31,13636,1057,1560,True,2020-12-14 14:11:14,#New Vaccination campaign begins today in Quebec. Residents at Maimonides will be among the first seniors in… https://t.co/kJQv5NbPQ9,['New'],Twitter for iPhone,2,3,False,#new vaccination campaign begins today in quebec residents at maimonides will be among the first seniors in https co kjqv nbpq,119,0.0,0.421999990940094,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#new vaccination campaign begins today in quebec residents at maimonides will be among the first seniors in https co kjqv nbpq
1338485684529549312,SmartKargo | Born in the Cloud,"Cambridge, MA","SmartKargo is a supply-chain enabler that facilitates e-Commerce end-to-end; from the shopping cart to the doorstep.

#SmartKargo #Cargosolutions",2019-11-14 09:53:43,7,112,4,False,2020-12-14 14:07:09,"Kudos UPS!

@UPS announced on 13th, its involvement &amp; full support of distribution efforts for #PfizerBioNTech's… https://t.co/PBQgKMnVtz",['PfizerBioNTech'],Twitter Web App,0,2,False,kudos ups ups announced on th its involvement amp full support of distribution efforts for #pfizerbiontech https co pbqgkmnvtz,120,4.0,0.48559999465942383,"thank, amp, time, scientist, work, already, great, team, nurse, let",kudos ups ups announced on th its involvement amp full support of distribution efforts for #pfizerbiontech https co pbqgkmnvtz
1338483993239560195,FinanceTweeter,,,2010-08-15 10:10:28,1307,1,1,False,2020-12-14 14:00:26,From Tuna #Fish To #COVID19 #Vaccine - How Container Freezers Used To Ship #Seafood Are Given A New Role -… https://t.co/gzedPMk8fN,"['Fish', 'COVID19', 'Vaccine', 'Seafood']",Twitter Web App,0,1,False,from tuna #fish to #covid #vaccine how container freezers used to ship #seafood are given new role https co gzedpmk fn,121,7.0,0.3734999895095825,"take, people, week, wait, vaccinated, die, would, must, medical, free",from tuna #fish to #covid #vaccine how container freezers used to ship #seafood are given new role https co gzedpmk fn
1338483026905411586,Kristen Rogers MD MPH,"New Orleans, LA",Internal Medicine Hospitalist @OchsnerHealth Assoc Program Director @OchsnerIMRes @OchsnerEdu @UQMedicine. Alumn @UWMedicine @TulaneSPHTM. Tweets/Views my own.,2017-12-15 19:16:58,258,226,804,False,2020-12-14 13:56:36,"The end is in sight, many of my coworkers and I are getting our first doses of the #PfizerBioNTech #CovidVaccine to… https://t.co/ZnUexwudiz","['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,6,24,False,the end is in sight many of my coworkers and are getting our first doses of the #pfizerbiontech #covidvaccine to https co znuexwudiz,122,1.0,0.5026999711990356,"covid, get, today, dose, day, first, vaccination, many, shoot, second",the end is in sight many of my coworkers and are getting our first doses of the #pfizerbiontech #covidvaccine to https co znuexwudiz
1338481628017004551,UGH INVESTMENT CORP📈,,private investment firm,2013-08-10 13:01:06,1154,1335,99,False,2020-12-14 13:51:02,Pfizer received emergency use authorization from the Food and Drug Administration for the Covid-19 vaccine develope… https://t.co/BD8vRoaRPk,,Twitter for iPhone,0,0,False,pfizer received emergency use authorization from the food and drug administration for the covid vaccine develope https co bd vroarpk,123,3.0,0.3296000063419342,"receive, say, make, first_dose, may, could, become, come, end, datum",pfizer received emergency use authorization from the food and drug administration for the covid vaccine develope https co bd vroarpk
1338477015775780864,Hof,Land of Hope and Dreams,Husband~Father❤️We Shall Overcome☀️#Springsteen #GratefulDead #DMB #NYM ⚾️...May your faith give us faith May your hope give us hope... #resist #RidenWithBiden,2013-01-12 21:31:59,5342,5253,12411,False,2020-12-14 13:32:42,Thank you Thank you Thank you to all of the scientists who worked on the development of the vaccine for COVID-19. T… https://t.co/GQib0ENDtH,,Twitter for iPhone,1,4,False,thank you thank you thank you to all of the scientists who worked on the development of the vaccine for covid https co gqib endth,124,4.0,0.5626000165939331,"thank, amp, time, scientist, work, already, great, team, nurse, let",thank you thank you thank you to all of the scientists who worked on the development of the vaccine for covid https co gqib endth
1338476299216695296,عماد الصالح,Al Khobar,‏‏في عيوني ريح توت وزعفران، وبجنوب القلب يملاني حطب. أخصائي أول بصريات Senior Optometrist / ماجستير علوم الرؤية. جامعة إنديانا بلومنجتون Class 2008 - أمريكا,2012-01-28 10:34:55,171,574,1091,False,2020-12-14 13:29:52,WELL DONE USA 🇺🇲👍 #PfizerBioNTech #Pfizervaccine #COVID19 https://t.co/iR68dndGrs,"['PfizerBioNTech', 'Pfizervaccine', 'COVID19']",Twitter for Android,0,0,False,well done usa #pfizerbiontech #pfizervaccine #covid https co ir dndgrs,125,0.0,0.46650001406669617,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",well done usa #pfizerbiontech #pfizervaccine #covid https co ir dndgrs
1338475597195042816,770 CHQR Global News Radio,"Calgary, AB",Calgary’s Breaking News and Conversation Station.,2010-12-01 17:49:25,17025,1032,795,True,2020-12-14 13:27:04,"Sunday evening’s shipment is the first of an initial 30,000 doses of the Pfizer vaccine to be spread across 14 dist… https://t.co/thTxobuI11",,SocialFlow,0,1,False,sunday evening shipment is the first of an initial doses of the pfizer vaccine to be spread across dist https co thtxobui,126,2.0,0.3806000053882599,"give, need, pfizer, delay, question, trial, delivery, trust, malice, health",sunday evening shipment is the first of an initial doses of the pfizer vaccine to be spread across dist https co thtxobui
1338474021655109639,CityNews Montreal,Montreal,The very latest from CityNews Montreal & https://t.co/jI2Xra5OKR Join the conversation! Nightly 6pm & 11pm on Citytv,2013-02-11 20:58:31,13636,1057,1560,True,2020-12-14 13:20:49,#WATCH: Shipments of initial doses of the COVID-19 vaccines arrived in selected ports of entry in Canada on Sunday… https://t.co/d3koIEm6vU,['WATCH'],Twitter for iPhone,0,0,False,#watch shipments of initial doses of the covid vaccines arrived in selected ports of entry in canada on sunday https co koiem vu,127,1.0,0.5881999731063843,"covid, get, today, dose, day, first, vaccination, many, shoot, second",#watch shipments of initial doses of the covid vaccines arrived in selected ports of entry in canada on sunday https co koiem vu
1338469899518132224,LatestLY,"Mumbai, India","https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd",2017-02-07 05:41:28,67096,344,118,True,2020-12-14 13:04:26,"#Singapore Approves Pfizer #COVID19 Vaccine, First Shipment Expected by End of #December, Says PM Lee Hsien Loong… https://t.co/KkamVtF4TW","['Singapore', 'COVID19', 'December']",Twitter Web App,0,2,False,#singapore approves pfizer #covid vaccine first shipment expected by end of #december says pm lee hsien loong https co kkamvtf tw,128,3.0,0.4609000086784363,"receive, say, make, first_dose, may, could, become, come, end, datum",#singapore approves pfizer #covid vaccine first shipment expected by end of #december says pm lee hsien loong https co kkamvtf tw
1338469289532088320,Palli Thordarson,"Sydney, New South Wales","Professor, School of Chemistry UNSW",2014-12-05 10:10:36,19085,2518,26185,False,2020-12-14 13:02:00,Here are the lipids used in lipid nanoparticle used the #mRNA  BioNTech/Pfizer #PfizerBioNTech  #CovidVaccine The t… https://t.co/0zMNPzZxjE,"['mRNA', 'PfizerBioNTech', 'CovidVaccine']",Twitter Web App,6,42,False,here are the lipids used in lipid nanoparticle used the #mrna biontech pfizer #pfizerbiontech #covidvaccine the https co zmnpzzxje,129,0.0,0.7113000154495239,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",here are the lipids used in lipid nanoparticle used the #mrna biontech pfizer #pfizerbiontech #covidvaccine the https co zmnpzzxje
1338466940059344898,PhotoTelegram,Global,"►""Photography is a major force in explaining man to man."" — Edward Steichen",2014-11-03 07:43:36,380,416,11171,False,2020-12-14 12:52:40,Canada to begin #PfizerBioNTech #Covid19Vaccine roll-out https://t.co/GfunFFpzF1,"['PfizerBioNTech', 'Covid19Vaccine']",Twitter Web App,0,0,False,canada to begin #pfizerbiontech #covid vaccine roll out https co gfunffpzf,130,0.0,0.6136000156402588,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",canada to begin #pfizerbiontech #covid vaccine roll out https co gfunffpzf
1338466008466505728,Rachna Tandon,India,"District Epidemiologist, Meerut (IDSP). MDI-Gurgaon Alumni. Tweets are personal opinion. RTs are not an endorsement.",2014-10-02 20:07:17,72,120,66,False,2020-12-14 12:48:58,"More approvals to #PfizerBioNTech vaccine: #Singapore approves @pfizer #CovidVaccine, expects first shots by Decemb… https://t.co/fXYyeHXQTf","['PfizerBioNTech', 'Singapore', 'CovidVaccine']",Twitter Web App,0,0,False,more approvals to #pfizerbiontech vaccine #singapore approves pfizer #covidvaccine expects first shots by decemb https co fxyyehxqtf,131,1.0,0.4043999910354614,"covid, get, today, dose, day, first, vaccination, many, shoot, second",more approvals to #pfizerbiontech vaccine #singapore approves pfizer #covidvaccine expects first shots by decemb https co fxyyehxqtf
1338465837649367041,Marc Siegel MD,,"@FoxNews Med contributor, Professor Medicine @nyulangone, nothing opinion of employer, Medical Director NYUDoctorRadio @SiriusXm https://t.co/E9GVSZXKKT",2010-06-01 21:30:29,36403,541,10291,False,2020-12-14 12:48:17,First Pfizer coronavirus vaccine doses set to arrive at hospitals https://t.co/DyaXNPTR0l #PfizerBioNTech… https://t.co/8LcRwWPBXv,['PfizerBioNTech'],Twitter for iPhone,3,21,False,first pfizer coronavirus vaccine doses set to arrive at hospitals https co dyaxnptr #pfizerbiontech https co lcrwwpbxv,132,1.0,0.4661000072956085,"covid, get, today, dose, day, first, vaccination, many, shoot, second",first pfizer coronavirus vaccine doses set to arrive at hospitals https co dyaxnptr #pfizerbiontech https co lcrwwpbxv
1338463981372141570,iTV SA,South Africa,"iTV networks  . Connecting communities in Africa and beyond , 24/7 on Dstv Channel 347",2012-06-07 14:25:42,9446,393,1118,False,2020-12-14 12:40:55,"vaccinated. More than 1.1 million new cases have been confirmed in the past week and the death toll is above 306,00… https://t.co/gLvVfGEKEi",,Twitter Web App,0,0,False,vaccinated more than million new cases have been confirmed in the past week and the death toll is above https co glvvfgekei,133,7.0,0.4472000002861023,"take, people, week, wait, vaccinated, die, would, must, medical, free",vaccinated more than million new cases have been confirmed in the past week and the death toll is above https co glvvfgekei
1338463828057657344,iTV SA,South Africa,"iTV networks  . Connecting communities in Africa and beyond , 24/7 on Dstv Channel 347",2012-06-07 14:25:42,9446,393,1118,False,2020-12-14 12:40:18,"US HEALTH CARE WORKERS &amp; MOST VULNERABLE TO RECEIVE THE PFIZER-BIONTECH SHOTS
Trucks on Sunday began shipping milli… https://t.co/4AAgDXqvsU",,Twitter Web App,0,0,False,us health care workers amp most vulnerable to receive the pfizer biontech shots trucks on sunday began shipping milli https co aagdxqvsu,134,0.0,0.32820001244544983,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",us health care workers amp most vulnerable to receive the pfizer biontech shots trucks on sunday began shipping milli https co aagdxqvsu
1338463448309657602,Ju #AntiTory⚘ #AntiTrump,"London, England","Leftwing internationalist.Independent observer of world affairs.Orwell couldn't have imagined this.
#staysafe 

RT/Like not necessarily an endorsement.",2018-12-27 15:15:05,18092,17884,126835,False,2020-12-14 12:38:48,@sammwittings Oh great - thought you wouldnt be able to see her before Xmas - btw I heard on the radio that Shropsh… https://t.co/DWeYPMXCzN,,Twitter for Android,0,1,False,sammwittings oh great thought you wouldnt be able to see her before xmas btw heard on the radio that shropsh https co dweypmxczn,135,5.0,0.4496000111103058,"good, see, also, well, believe, article, happen, read, change, test",sammwittings oh great thought you wouldnt be able to see her before xmas btw heard on the radio that shropsh https co dweypmxczn
1338455738520391680,Nicole Osei,"Dallas, TX","@WBAP247NEWS Morning Drive Anchor/Reporter , @570KLIF Reporter, Fitness Enthusiast, Health Food Lover",2016-08-14 23:21:14,741,460,1240,False,2020-12-14 12:08:10,#PfizerBioNTech's #COVID19 vaccines are making their way to distributions sites nationwide. @FedEx says some of the… https://t.co/cM5YwBod55,"['PfizerBioNTech', 'COVID19']",Twitter Web App,3,3,False,#pfizerbiontech #covid vaccines are making their way to distributions sites nationwide fedex says some of the https co cm ywbod,136,3.0,0.51419997215271,"receive, say, make, first_dose, may, could, become, come, end, datum",#pfizerbiontech #covid vaccines are making their way to distributions sites nationwide fedex says some of the https co cm ywbod
1338453203076096005,innovative_zone,,"Innovative Zone Magazine is Online #Magazine which provides innovative Ideas of #CEO, #Entrepreneur, and Successful #Businessman.",2019-09-13 05:50:33,2200,9,906,False,2020-12-14 11:58:05,US is all set to start its #COVID19  #vaccination  drive with the doses of #PfizerBioNTech  #vaccine that is ready… https://t.co/iClQaqEBBU,"['COVID19', 'vaccination', 'PfizerBioNTech', 'vaccine']",Twitter Web App,0,1,False,us is all set to start its #covid #vaccination drive with the doses of #pfizerbiontech #vaccine that is ready https co iclqaqebbu,137,0.0,0.3440000116825104,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",us is all set to start its #covid #vaccination drive with the doses of #pfizerbiontech #vaccine that is ready https co iclqaqebbu
